#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       376         1.198928833         1.166945238      0.002701857206
       377         1.217995128         1.167080649      0.002698081582
       378         1.213629539         1.167203794      0.002693752617
       379         1.199374406         1.167288677       0.00268798213
       380         1.184255806         1.167333328      0.002681279313
       381         1.187447051         1.167386119      0.002674761496
       382         1.174932727         1.167405875      0.002667832458
       383         1.185156332         1.167452221       0.00266126937
       384         1.185535905         1.167499314      0.002654755618
       385         1.188190781         1.167553058      0.002648404103
       386         1.182598685         1.167592036      0.002641829772
       387         1.205361452         1.167689631      0.002636805423
       388         1.196214523         1.167763149      0.002631034222
       389         1.184493128         1.167806157      0.002624622122
       390         1.212605806         1.167921028      0.002620404872
       391         1.201288155         1.168006366      0.002615092287
       392          1.20247325         1.168094291      0.002609898853
       393         1.203608178         1.168184658      0.002604821854
       394          1.19378132         1.168249624      0.002599020657
       395         1.182983919         1.168286926      0.002592708529
       396         1.194720471         1.168353677      0.002587020427
       397         1.197138194         1.168426182      0.002581519834
       398         1.173967305         1.168440105      0.002575071145
       399          1.17566653         1.168458216      0.002568681024
       400         1.174706292         1.168473836      0.002562306814
       401         1.163109822          1.16846046      0.002555951938
       402         1.143565313         1.168398531      0.002550343968
       403         1.144719938         1.168339776      0.002544692301
       404         1.140762088         1.168271514      0.002539308954
       405          1.15472954         1.168238077      0.002533259191
       406         1.164557677         1.168229012      0.002527035855
       407         1.169160155           1.1682313      0.002520827958
       408         1.169714683         1.168234935       0.00251465208
       409          1.17491702         1.168251273      0.002508556858
       410         1.185023207          1.16829218      0.002502771942
       411         1.182635706         1.168327079       0.00249692578
       412         1.169219039         1.168329244      0.002490866219
       413         1.178038901         1.168352754      0.002484946014
       414         1.192697289         1.168411558      0.002479639384
       415         1.190971187         1.168465918      0.002474260145
       416         1.180305366         1.168494378      0.002468476081
       417         1.177034116         1.168514857      0.002462641421
       418         1.172602305         1.168524636      0.002456769349
       419         1.188794623         1.168573013      0.002451382195
       420         1.176556849         1.168592022      0.002445619273
       421         1.189466413         1.168641605      0.002440312775
       422         1.203340264         1.168723829      0.002435914889
       423          1.17926524          1.16874875      0.002430283696
       424         1.182064136         1.168780154       0.00242475479
       425         1.199540383         1.168852531      0.002420129442
       426         1.182708864         1.168885058      0.002414666956
       427         1.198302313         1.168953951      0.002409994589
       428         1.204971678         1.169038104      0.002405832573
       429         1.194838087         1.169098244      0.002400976127
       430         1.185394981         1.169136143      0.002395691564
