#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
      2817                -0.6       -0.7581256656      0.001668656982
      2818               -0.84       -0.7581547197       0.00166831776
      2819               -0.76       -0.7581553742      0.001667726076
      2820               -0.76       -0.7581560284      0.001667134812
      2821               -0.84       -0.7581850408      0.001666796265
      2822               -0.76       -0.7581856839      0.001666205746
      2823               -0.76       -0.7581863266      0.001665615644
      2824               -0.84       -0.7582152975       0.00166527777
      2825               -0.84       -0.7582442478      0.001664939918
      2826               -0.84       -0.7582731776       0.00166460209
      2827               -0.68       -0.7582454899      0.001664243519
      2828               -0.84       -0.7582743989      0.001663906096
      2829               -0.84       -0.7583032874      0.001663568696
      2830               -0.84       -0.7583321555      0.001663231319
      2831               -0.76       -0.7583327446      0.001662643917
      2832               -0.76       -0.7583333333      0.001662056929
      2833               -0.76       -0.7583339216      0.001661470356
      2834               -0.76       -0.7583345095      0.001660884196
      2835               -0.76        -0.758335097      0.001660298451
      2836               -0.68       -0.7583074753      0.001659942763
      2837               -0.76       -0.7583080719      0.001659357765
      2838               -0.76       -0.7583086681       0.00165877318
      2839               -0.76       -0.7583092638      0.001658189006
      2840               -0.76       -0.7583098592      0.001657605244
      2841               -0.84       -0.7583386132       0.00165727116
      2842               -0.68       -0.7583110486      0.001656917243
      2843                -0.6       -0.7582553641      0.001657269876
      2844               -0.68       -0.7582278481      0.001656915561
      2845               -0.76        -0.758228471      0.001656333283
      2846               -0.68       -0.7582009838      0.001655979358
      2847                -0.6       -0.7581454162      0.001656329744
      2848               -0.68       -0.7581179775      0.001655975426
      2849               -0.76       -0.7581186381       0.00165539431
      2850               -0.76       -0.7581192982      0.001654813602
      2851                -0.6       -0.7580638373      0.001655162294
      2852                -0.6       -0.7580084151      0.001655509571
      2853                -0.6       -0.7579530319      0.001655855435
      2854                -0.6       -0.7578976875       0.00165619989
      2855               -0.68       -0.7578704028      0.001655844517
      2856               -0.84       -0.7578991597      0.001655514429
      2857               -0.84       -0.7579278964       0.00165518436
      2858               -0.76       -0.7579286214      0.001654605378
      2859               -0.68       -0.7579013641       0.00165425114
      2860               -0.76       -0.7579020979      0.001653672894
      2861               -0.68       -0.7578748689      0.001653319046
      2862               -0.68        -0.757847659      0.001652965259
      2863               -0.52       -0.7577645826      0.001654474255
      2864               -0.76       -0.7577653631       0.00165389676
      2865               -0.68       -0.7577382199      0.001653542201
      2866               -0.76       -0.7577390091      0.001652965438
      2867               -0.84       -0.7577677014      0.001652637893
      2868               -0.92       -0.7578242678      0.001653029451
      2869               -0.92       -0.7578807947      0.001653419495
      2870               -0.92       -0.7579372822      0.001653808031
      2871               -0.92       -0.7579937304      0.001654195063
      2872               -0.92       -0.7580501393      0.001654580595
      2873               -0.92       -0.7581065089      0.001654964632
      2874               -0.84       -0.7581350035      0.001654634079
      2875               -0.84       -0.7581634783      0.001654303549
      2876               -0.84       -0.7581919332      0.001653973042
      2877               -0.84       -0.7582203684      0.001653642559
      2878               -0.84       -0.7582487839      0.001653312099
      2879               -0.92        -0.758304967       0.00165369217
      2880               -0.76       -0.7583055556      0.001653118076
      2881               -0.68       -0.7582783756      0.001652767702
      2882               -0.68       -0.7582512144      0.001652417387
      2883                -0.6       -0.7581963233      0.001652755683
      2884               -0.76       -0.7581969487      0.001652182724
      2885               -0.84       -0.7582253033      0.001651853335
      2886               -0.92       -0.7582813583      0.001652231796
      2887               -0.84        -0.758309664      0.001651901942
      2888               -0.92        -0.758365651      0.001652278448
      2889               -0.92       -0.7584215992      0.001652653494
      2890               -0.92       -0.7584775087      0.001653027083
      2891               -0.84       -0.7585057074      0.001652695801
      2892               -0.84       -0.7585338866      0.001652364546
      2893               -0.68       -0.7585067404      0.001652016359
      2894               -0.68        -0.758479613      0.001651668229
      2895                -0.6       -0.7584248705      0.001652004643
      2896               -0.84       -0.7584530387      0.001651674329
      2897               -0.84       -0.7584811874      0.001651344042
      2898               -0.68       -0.7584541063      0.001650996263
      2899               -0.68       -0.7584270438      0.001650648542
      2900               -0.76       -0.7584275862      0.001650079442
      2901               -0.76       -0.7584281282      0.001649510734
      2902               -0.68       -0.7584011027      0.001649163707
      2903               -0.76       -0.7584016535       0.00164859571
      2904               -0.84       -0.7584297521       0.00164826745
      2905               -0.84       -0.7584578313      0.001647939216
      2906               -0.68       -0.7584308328      0.001647593282
      2907               -0.76       -0.7584313725      0.001647026603
      2908               -0.84       -0.7584594223      0.001646699058
      2909               -0.84       -0.7584874527      0.001646371541
      2910               -0.76       -0.7584879725      0.001645805859
      2911               -0.68         -0.75846101      0.001645461328
      2912               -0.44       -0.7583516484      0.001648526487
      2913               -0.68       -0.7583247511      0.001648179979
      2914               -0.76        -0.758325326      0.001647614472
      2915               -0.76       -0.7583259005      0.001647049352
      2916               -0.76       -0.7583264746      0.001646484621
      2917               -0.84       -0.7583544738      0.001646158227
      2918               -0.76       -0.7583550377      0.001645594185
      2919               -0.76       -0.7583556012      0.001645030529
      2920               -0.84       -0.7583835616      0.001644704765
      2921               -0.84       -0.7584115029      0.001644379027
      2922               -0.84       -0.7584394251      0.001644053316
      2923               -0.84       -0.7584673281      0.001643727632
      2924               -0.76       -0.7584678523      0.001643165565
      2925               -0.84       -0.7584957265      0.001642840207
      2926               -0.84       -0.7585235817      0.001642514877
      2927               -0.76       -0.7585240861      0.001641953795
      2928               -0.76       -0.7585245902      0.001641393095
      2929               -0.76       -0.7585250939      0.001640832779
      2930                -0.6       -0.7584709898      0.001641164529
      2931                -0.6       -0.7584169226       0.00164149496
      2932               -0.68       -0.7583901774      0.001641152973
      2933               -0.68       -0.7583634504      0.001640811042
      2934               -0.68       -0.7583367416      0.001640469166
      2935               -0.68       -0.7583100511      0.001640127347
      2936               -0.76       -0.7583106267      0.001639568822
      2937               -0.84       -0.7583384406      0.001639246478
      2938               -0.76       -0.7583390061      0.001638688629
      2939               -0.76       -0.7583395713       0.00163813116
      2940               -0.76       -0.7583401361       0.00163757407
      2941               -0.76       -0.7583407004      0.001637017359
      2942               -0.76       -0.7583412644      0.001636461026
      2943               -0.68       -0.7583146449      0.001636121463
      2944               -0.84       -0.7583423913      0.001635800968
      2945               -0.76       -0.7583429542      0.001635245615
      2946               -0.68       -0.7583163612       0.00163490676
      2947               -0.84       -0.7583440787       0.00163458693
      2948               -0.76       -0.7583446404      0.001634032553
      2949               -0.68       -0.7583180739      0.001633694404
      2950               -0.84       -0.7583457627      0.001633375235
      2951               -0.84       -0.7583734327       0.00163305609
      2952               -0.76       -0.7583739837       0.00163250298
      2953               -0.76       -0.7583745344      0.001631950244
      2954               -0.84       -0.7584021666      0.001631631707
      2955               -0.68       -0.7583756345      0.001631295252
      2956               -0.84       -0.7584032476      0.001630977082
      2957               -0.76       -0.7584037876      0.001630425606
      2958               -0.76       -0.7584043272      0.001629874504
      2959               -0.76       -0.7584048665      0.001629323774
      2960               -0.76       -0.7584054054      0.001628773415
      2961               -0.76       -0.7584059439      0.001628223429
      2962               -0.84       -0.7584334909      0.001627906734
      2963               -0.84       -0.7584610192      0.001627590061
      2964               -0.76       -0.7584615385      0.001627041025
      2965               -0.84       -0.7584890388      0.001626724665
      2966               -0.84       -0.7585165206      0.001626408329
      2967               -0.76       -0.7585170206      0.001625860239
      2968               -0.76       -0.7585175202       0.00162531252
      2969               -0.68       -0.7584910744       0.00162498023
      2970               -0.68       -0.7584646465      0.001624647991
      2971               -0.76       -0.7584651632      0.001624101238
      2972               -0.76       -0.7584656797      0.001623554852
      2973               -0.68       -0.7584392869      0.001623223261
      2974                -0.6       -0.7583860121      0.001623551471
      2975                -0.6       -0.7583327731      0.001623878403
      2976               -0.76       -0.7583333333      0.001623332841
      2977               -0.84       -0.7583607659      0.001623019323
      2978               -0.84         -0.75838818      0.001622705827
      2979               -0.84       -0.7584155757      0.001622392353
      2980               -0.92       -0.7584697987      0.001622753782
      2981               -0.84       -0.7584971486      0.001622439878
      2982               -0.84       -0.7585244802      0.001622125998
      2983               -0.84       -0.7585517935      0.001621812142
      2984               -0.84       -0.7585790885      0.001621498309
      2985               -0.76       -0.7585795645      0.001620955163
      2986               -0.92       -0.7586336236        0.0016213135
      2987               -0.84       -0.7586608637      0.001620999529
      2988               -0.68       -0.7586345382       0.00162067078
      2989               -0.76        -0.758634995      0.001620128633
      2990               -0.68       -0.7586086957      0.001619800227
      2991               -0.84       -0.7586359077      0.001619487229
      2992               -0.84       -0.7586631016      0.001619174256
      2993               -0.84       -0.7586902773      0.001618861307
      2994               -0.84       -0.7587174349      0.001618548383
      2995               -0.92       -0.7587712855      0.001618903548
      2996               -0.92       -0.7588251001      0.001619257384
      2997               -0.92       -0.7588788789      0.001619609894
      2998               -0.92       -0.7589326217      0.001619961083
      2999               -0.76       -0.7589329777      0.001619420955
      3000               -0.68       -0.7589066667      0.001619094873
      3001               -0.84       -0.7589336888      0.001618780833
      3002               -0.92       -0.7589873418      0.001619130495
      3003               -0.84        -0.759014319       0.00161881605
      3004               -0.84       -0.7590412783      0.001618501633
      3005               -0.84       -0.7590682196      0.001618187245
      3006               -0.92       -0.7591217565      0.001618534303
      3007               -0.92       -0.7591752577      0.001618880058
      3008               -0.84       -0.7592021277      0.001618564842
      3009               -0.84       -0.7592289797      0.001618249658
      3010               -0.84        -0.759255814      0.001617934504
      3011               -0.84       -0.7592826304      0.001617619381
      3012               -0.92       -0.7593359894      0.001617962138
      3013               -0.84       -0.7593627614      0.001617646623
      3014               -0.84       -0.7593895156      0.001617331141
      3015               -0.76       -0.7593897181      0.001616794725
      3016               -0.76       -0.7593899204      0.001616258666
      3017               -0.76       -0.7593901226      0.001615722961
      3018               -0.76       -0.7593903247      0.001615187612
      3019               -0.76       -0.7593905267      0.001614652617
      3020               -0.76       -0.7593907285      0.001614117976
      3021               -0.84       -0.7594174115       0.00161380421
      3022               -0.76       -0.7594176042      0.001613270203
      3023               -0.76       -0.7594177969      0.001612736549
      3024               -0.68       -0.7593915344      0.001612417057
      3025               -0.68       -0.7593652893      0.001612097607
      3026               -0.68       -0.7593390615      0.001611778199
      3027               -0.76       -0.7593392798      0.001611245747
      3028               -0.68       -0.7593130779      0.001610926663
      3029               -0.76       -0.7593133047      0.001610394845
      3030               -0.76       -0.7593135314      0.001609863377
      3031               -0.84       -0.7593401518      0.001609552324
      3032               -0.76       -0.7593403694      0.001609021484
      3033               -0.84       -0.7593669634      0.001608710738
      3034               -0.84       -0.7593935399      0.001608400022
      3035               -0.84       -0.7594200988      0.001608089336
      3036               -0.84       -0.7594466403       0.00160777868
      3037               -0.76       -0.7594468225      0.001607249294
      3038               -0.76       -0.7594470046      0.001606720255
      3039               -0.76       -0.7594471866      0.001606191565
      3040                -0.6       -0.7593947368       0.00160651935
      3041               -0.68       -0.7593686287      0.001606203196
      3042               -0.76       -0.7593688363        0.0016056752
      3043               -0.68       -0.7593427539      0.001605359364
      3044               -0.68       -0.7593166886      0.001605043569
      3045               -0.68       -0.7592906404      0.001604727815
      3046               -0.76       -0.7592908733         0.001604201
      3047               -0.68       -0.7592648507      0.001603885564
      3048                -0.6       -0.7592125984       0.00160421028
      3049               -0.76       -0.7592128567      0.001603684158
      3050               -0.76       -0.7592131148      0.001603158381
      3051               -0.84       -0.7592395936      0.001602851583
      3052               -0.76       -0.7592398427      0.001602326422
      3053               -0.68        -0.759213888      0.001602011781
      3054               -0.68       -0.7591879502      0.001601697181
      3055               -0.68       -0.7591620295      0.001601382622
      3056               -0.68       -0.7591361257      0.001601068105
      3057               -0.76       -0.7591364082      0.001600544391
      3058               -0.84       -0.7591628515      0.001600239421
      3059               -0.84       -0.7591892775      0.001599934478
      3060               -0.84       -0.7592156863      0.001599629562
      3061               -0.84       -0.7592420778      0.001599324673
      3062               -0.92       -0.7592945787       0.00159966385
      3063               -0.84       -0.7593209272      0.001599358578
      3064               -0.92       -0.7593733681      0.001599696099
      3065               -0.92       -0.7594257749      0.001600032379
      3066               -0.92       -0.7594781474       0.00160036742
      3067                  -1       -0.7595565699      0.001601765927
      3068                  -1       -0.7596349413      0.001603159975
      3069                  -1       -0.7597132616      0.001604549582
      3070                  -1       -0.7597915309      0.001605934765
      3071               -0.84        -0.759817649        0.0016056242
      3072               -0.84         -0.75984375      0.001605313671
      3073               -0.92       -0.7598958672       0.00160563706
      3074               -0.92       -0.7599479506      0.001605959244
      3075               -0.84       -0.7599739837       0.00160564797
      3076               -0.84               -0.76      0.001605336735
      3077               -0.84       -0.7600259994      0.001605025537
      3078               -0.84       -0.7600519818      0.001604714377
      3079               -0.84       -0.7600779474      0.001604403254
      3080               -0.76       -0.7600779221      0.001603882345
      3081               -0.76       -0.7600778968      0.001603361773
      3082               -0.76       -0.7600778715      0.001602841539
      3083               -0.76       -0.7600778463      0.001602321642
      3084                -0.6       -0.7600259403      0.001602642587
      3085               -0.68               -0.76      0.001602333013
      3086               -0.68       -0.7599740765      0.001602023476
      3087               -0.76       -0.7599740849      0.001601504518
      3088               -0.68       -0.7599481865      0.001601195287
      3089               -0.76       -0.7599482033      0.001600676933
      3090               -0.76       -0.7599482201      0.001600158915
      3091               -0.84       -0.7599741184      0.001599850798
      3092               -0.76       -0.7599741268      0.001599333382
      3093               -0.84               -0.76      0.001599025569
      3094               -0.84       -0.7600258565      0.001598717792
      3095               -0.84       -0.7600516963      0.001598410052
      3096               -0.76       -0.7600516796       0.00159789377
      3097               -0.76       -0.7600516629      0.001597377821
      3098               -0.84       -0.7600774693      0.001597070649
      3099               -0.76       -0.7600774443      0.001596555299
      3100               -0.68       -0.7600516129      0.001596249237
      3101               -0.68       -0.7600257981      0.001595943211
      3102               -0.76       -0.7600257898      0.001595428722
      3103               -0.68               -0.76      0.001595122996
      3104               -0.68       -0.7599742268      0.001594817304
      3105               -0.68       -0.7599484702      0.001594511649
      3106               -0.68       -0.7599227302      0.001594206029
      3107               -0.68       -0.7598970068      0.001593900446
      3108               -0.76       -0.7598970399      0.001593387608
      3109               -0.76        -0.759897073      0.001592875101
      3110               -0.76       -0.7598971061      0.001592362922
      3111               -0.68        -0.759871424      0.001592058164
      3112               -0.76       -0.7598714653      0.001591546578
      3113               -0.76       -0.7598715066      0.001591035321
      3114               -0.68       -0.7598458574      0.001590731123
      3115               -0.76       -0.7598459069      0.001590220456
      3116                -0.6       -0.7597946085       0.00159053731
      3117               -0.68       -0.7597690087      0.001590233034
      3118               -0.76       -0.7597690827      0.001589723019
      3119               -0.68       -0.7597435075      0.001589419041
      3120               -0.68       -0.7597179487      0.001589115099
      3121               -0.52       -0.7596411407      0.001590461062
      3122               -0.68        -0.759615631      0.001590156189
      3123               -0.52       -0.7595389049      0.001591496979
      3124                -0.6       -0.7594878361      0.001591806688
      3125               -0.68          -0.7594624      0.001591500523
      3126                -0.6       -0.7594113884      0.001591808723
      3127                -0.6       -0.7593604093      0.001592115783
      3128                -0.6       -0.7593094629      0.001592421709
      3129               -0.76       -0.7593096836        0.0015919128
      3130               -0.68        -0.759284345      0.001591605847
      3131               -0.68       -0.7592590227      0.001591298935
      3132               -0.84        -0.759284802      0.001590999659
      3133               -0.84        -0.759310565      0.001590700414
      3134               -0.84       -0.7593363114      0.001590401199
      3135                -0.6       -0.7592854864      0.001590705802
      3136               -0.76       -0.7592857143      0.001590198578
      3137               -0.76        -0.759285942      0.001589691678
      3138               -0.84       -0.7593116635      0.001589393159
      3139               -0.76       -0.7593118828      0.001588886837
      3140               -0.84       -0.7593375796      0.001588588604
      3141               -0.84       -0.7593632601      0.001588290402
      3142               -0.76       -0.7593634628      0.001587784912
      3143               -0.68       -0.7593382119      0.001587480503
      3144               -0.76       -0.7593384224      0.001586975593
      3145               -0.76       -0.7593386328      0.001586471004
      3146               -0.76        -0.759338843      0.001585966736
      3147               -0.68        -0.759313632      0.001585663142
      3148               -0.76       -0.7593138501      0.001585159452
      3149               -0.68       -0.7592886631      0.001584856156
      3150                -0.6       -0.7592380952      0.001585159552
      3151               -0.68       -0.7592129483       0.00158485594
      3152               -0.76        -0.759213198       0.00158435315
      3153               -0.76       -0.7592134475      0.001583850679
      3154               -0.76       -0.7592136969      0.001583348527
      3155               -0.76       -0.7592139461      0.001582846692
      3156               -0.76       -0.7592141952      0.001582345176
      3157               -0.76       -0.7592144441      0.001581843978
      3158               -0.76       -0.7592146928      0.001581343097
      3159               -0.84       -0.7592402659       0.00158104928
      3160               -0.76       -0.7592405063      0.001580548967
      3161               -0.84        -0.759266055      0.001580255428
      3162               -0.76       -0.7592662872      0.001579755681
      3163               -0.84       -0.7592918116       0.00157946242
      3164               -0.76       -0.7592920354      0.001578963238
      3165               -0.76       -0.7592922591      0.001578464371
      3166               -0.68       -0.7592672142      0.001578164481
      3167                -0.6       -0.7592169245      0.001578467224
      3168               -0.52       -0.7591414141      0.001579774063
      3169                -0.6        -0.759091196      0.001580073526
      3170               -0.68       -0.7590662461      0.001579772052
      3171               -0.68       -0.7590413119      0.001579470619
      3172               -0.76       -0.7590416141      0.001578972706
      3173               -0.76       -0.7590419162      0.001578475107
      3174               -0.76        -0.759042218      0.001577977822
      3175               -0.76       -0.7590425197       0.00157748085
      3176               -0.84       -0.7590680101      0.001577190097
      3177               -0.84       -0.7590934844      0.001576899371
      3178               -0.84       -0.7591189427      0.001576608671
      3179               -0.84        -0.759144385      0.001576317999
      3180               -0.84       -0.7591698113      0.001576027353
      3181               -0.68        -0.759144923      0.001575728407
      3182               -0.68       -0.7591200503      0.001575429501
      3183                -0.6       -0.7590700597      0.001575727486
      3184               -0.68       -0.7590452261      0.001575428273
      3185               -0.76       -0.7590455259      0.001574933662
      3186                -0.6       -0.7589956058      0.001575230284
      3187               -0.68        -0.758970819       0.00157493102
      3188               -0.68       -0.7589460477      0.001574631796
      3189               -0.76       -0.7589463782      0.001574138061
      3190               -0.84       -0.7589717868      0.001573849652
      3191               -0.68       -0.7589470385      0.001573551005
      3192               -0.68       -0.7589223058      0.001573252398
      3193               -0.76       -0.7589226433      0.001572759715
      3194               -0.76       -0.7589229806      0.001572267341
      3195               -0.68       -0.7588982786      0.001571969274
      3196               -0.76       -0.7588986233      0.001571477457
      3197               -0.76       -0.7588989678      0.001570985947
      3198               -0.76       -0.7588993121      0.001570494744
      3199               -0.76       -0.7588996561      0.001570003849
      3200               -0.76             -0.7589      0.001569513261
      3201               -0.68       -0.7588753515      0.001569216476
      3202               -0.68       -0.7588507183      0.001568919733
      3203               -0.76       -0.7588510771      0.001568429946
      3204               -0.76       -0.7588514357      0.001567940464
      3205               -0.76       -0.7588517941      0.001567451288
      3206               -0.84       -0.7588771054      0.001567166728
      3207               -0.84        -0.758902401      0.001566882192
      3208               -0.84       -0.7589276808      0.001566597679
      3209               -0.76        -0.758928015      0.001566109526
      3210               -0.84        -0.758953271      0.001565825276
      3211               -0.76        -0.758953597      0.001565337665
      3212               -0.76       -0.7589539228      0.001564850359
      3213               -0.76       -0.7589542484      0.001564363356
      3214               -0.84       -0.7589794648      0.001564079844
      3215               -0.84       -0.7590046656      0.001563796357
      3216               -0.76       -0.7590049751      0.001563310133
      3217               -0.76       -0.7590052844       0.00156282421
      3218               -0.76       -0.7590055935       0.00156233859
      3219               -0.84       -0.7590307549      0.001562055839
      3220               -0.84       -0.7590559006      0.001561773111
      3221               -0.84       -0.7590810307      0.001561490407
      3222               -0.84       -0.7591061453      0.001561207727
      3223               -0.68        -0.759081601      0.001560916254
      3224               -0.52       -0.7590074442      0.001562192646
      3225                -0.6       -0.7589581395      0.001562486108
      3226               -0.68        -0.758933664      0.001562193453
      3227                -0.6       -0.7588844128       0.00156248553
      3228               -0.68       -0.7588599752       0.00156219258
      3229               -0.84       -0.7588851037      0.001561910868
      3230               -0.76       -0.7588854489      0.001561427342
      3231               -0.84        -0.758910554      0.001561145889
      3232               -0.76       -0.7589108911      0.001560662897
      3233               -0.76        -0.758911228      0.001560180204
      3234               -0.84       -0.7589363018      0.001559899243
      3235               -0.84       -0.7589613601      0.001559618305
      3236               -0.76       -0.7589616811      0.001559136379
      3237               -0.76       -0.7589620019      0.001558654751
      3238               -0.76       -0.7589623224      0.001558173421
      3239               -0.84       -0.7589873418      0.001557893208
      3240               -0.68        -0.758962963      0.001557603112
      3241               -0.76       -0.7589632829      0.001557122551
      3242               -0.68       -0.7589389266      0.001556832732
      3243               -0.76       -0.7589392538      0.001556352707
      3244               -0.76       -0.7589395808      0.001555872978
      3245               -0.68       -0.7589152542      0.001555583675
      3246               -0.76       -0.7589155884       0.00155510448
      3247               -0.84       -0.7589405605      0.001554826034
      3248               -0.84       -0.7589655172       0.00155454761
      3249               -0.84       -0.7589904586      0.001554269209
      3250               -0.76       -0.7589907692      0.001553791004
      3251               -0.76       -0.7589910797      0.001553313092
      3252               -0.68       -0.7589667897       0.00155302535
      3253               -0.76       -0.7589671073      0.001552547969
      3254                -0.6       -0.7589182545      0.001552839266
      3255                -0.6       -0.7588694316      0.001553129533
      3256               -0.84       -0.7588943489      0.001552852391
      3257               -0.76       -0.7588946884      0.001552375655
      3258               -0.76       -0.7588950276       0.00155189921
      3259               -0.84       -0.7589199141       0.00155162255
      3260               -0.92       -0.7589693252      0.001551933135
      3261               -0.84       -0.7589941736      0.001551656142
      3262               -0.84       -0.7590190067      0.001551379172
      3263               -0.84       -0.7590438247      0.001551102225
      3264               -0.84       -0.7590686275        0.0015508253
      3265               -0.76       -0.7590689127      0.001550350341
      3266               -0.68        -0.759044703      0.001550064661
      3267                -0.6       -0.7589960208      0.001550354481
      3268               -0.68       -0.7589718482       0.00155006851
      3269               -0.76       -0.7589721627       0.00154959437
      3270                -0.6       -0.7589235474      0.001549882904
      3271               -0.76       -0.7589238765      0.001549409113
      3272               -0.68       -0.7588997555      0.001549123322
      3273               -0.76       -0.7589000917      0.001548650055
      3274               -0.68       -0.7588759927      0.001548364534
      3275               -0.68       -0.7588519084      0.001548079051
      3276               -0.68       -0.7588278388      0.001547793605
      3277               -0.76       -0.7588281965      0.001547321326
      3278                -0.6       -0.7587797437      0.001547607733
      3279               -0.68       -0.7587557182      0.001547322236
      3280                -0.6       -0.7587073171      0.001547607314
      3281               -0.68       -0.7586833283      0.001547321536
      3282               -0.76       -0.7586837294      0.001546850131
      3283               -0.76       -0.7586841304      0.001546379013
      3284               -0.84       -0.7587088916      0.001546106361
      3285               -0.76       -0.7587092846      0.001545635754
      3286               -0.84       -0.7587340231      0.001545363346
      3287               -0.84       -0.7587587466      0.001545090958
      3288               -0.84        -0.758783455       0.00154481859
      3289               -0.92       -0.7588324719      0.001545126352
      3290               -0.92        -0.758881459      0.001545433063
      3291               -0.92       -0.7589304163      0.001545738727
      3292               -0.92       -0.7589793439      0.001546043347
      3293               -0.84       -0.7590039478      0.001545769615
      3294               -0.68       -0.7589799636      0.001545486405
      3295               -0.76       -0.7589802731      0.001545017396
      3296               -0.76       -0.7589805825      0.001544548672
      3297               -0.76       -0.7589808917      0.001544080232
      3298               -0.76       -0.7589812007      0.001543612076
      3299               -0.68       -0.7589572598       0.00154332982
      3300               -0.68       -0.7589333333      0.001543047601
      3301               -0.76       -0.7589336565      0.001542580186
      3302               -0.76       -0.7589339794      0.001542113055
      3303               -0.76       -0.7589343021      0.001541646206
      3304               -0.76       -0.7589346247       0.00154117964
      3305               -0.76        -0.758934947      0.001540713356
      3306               -0.68       -0.7589110708      0.001540432313
      3307               -0.76       -0.7589114001      0.001539966539
      3308               -0.76       -0.7589117291      0.001539501046
      3309               -0.76        -0.758912058      0.001539035834
      3310               -0.84       -0.7589365559      0.001538765831
      3311               -0.84        -0.758961039      0.001538495848
      3312               -0.92       -0.7590096618      0.001538799477
      3313               -0.76       -0.7590099608      0.001538335033
      3314               -0.68       -0.7589861195      0.001538055577
      3315               -0.76       -0.7589864253      0.001537591639
      3316               -0.84       -0.7590108565      0.001537322033
      3317               -0.76       -0.7590111547      0.001536858594
      3318               -0.76       -0.7590114527      0.001536395435
      3319               -0.76       -0.7590117505      0.001535932555
      3320                -0.6       -0.7589638554      0.001536216501
      3321               -0.68       -0.7589400783      0.001535937922
      3322               -0.76       -0.7589403974      0.001535475602
      3323               -0.76       -0.7589407162       0.00153501356
      3324               -0.68       -0.7589169675      0.001534735464
      3325               -0.68       -0.7588932331      0.001534457403
      3326                -0.6         -0.75884546      0.001534739542
      3327                -0.6       -0.7587977157      0.001535020706
      3328               -0.76       -0.7587980769      0.001534559504
      3329               -0.68       -0.7587744067       0.00153428108
      3330               -0.68       -0.7587507508      0.001534002691
      3331               -0.68        -0.758727109      0.001533724339
      3332               -0.68       -0.7587034814      0.001533446022
      3333                -0.6       -0.7586558656      0.001533725035
      3334               -0.76       -0.7586562687      0.001533265063
      3335               -0.76       -0.7586566717      0.001532805366
      3336               -0.84       -0.7586810552      0.001532539823
      3337               -0.84        -0.758705424      0.001532274299
      3338               -0.76       -0.7587058119      0.001531815308
      3339               -0.68       -0.7586822402      0.001531537894
      3340               -0.76       -0.7586826347        0.0015310794
      3341               -0.76        -0.758683029      0.001530621181
      3342               -0.84       -0.7587073609      0.001530356571
      3343               -0.76       -0.7587077475      0.001529898841
      3344               -0.76        -0.758708134      0.001529441384
      3345               -0.84       -0.7587324365      0.001529177221
      3346               -0.84       -0.7587567244      0.001528913075
      3347               -0.84       -0.7587809979      0.001528648948
      3348               -0.84       -0.7588052569       0.00152838484
      3349               -0.84       -0.7588295013       0.00152812075
      3350               -0.84       -0.7588537313      0.001527856679
      3351               -0.76       -0.7588540734      0.001527400776
      3352               -0.76       -0.7588544153      0.001526945146
      3353               -0.68       -0.7588308977      0.001526670844
      3354               -0.68       -0.7588073942      0.001526396576
      3355               -0.76       -0.7588077496      0.001525941656
      3356               -0.92       -0.7588557807      0.001526242699
      3357               -0.92       -0.7589037831       0.00152654274
      3358               -0.84       -0.7589279333      0.001526279159
      3359               -0.76       -0.7589282525      0.001525824807
      3360               -0.84        -0.758952381      0.001525561457
      3361               -0.76       -0.7589526927      0.001525107588
      3362               -0.84       -0.7589767995       0.00152484447
      3363               -0.84       -0.7590008921      0.001524581371
      3364               -0.68       -0.7589774078      0.001524309028
      3365               -0.76       -0.7589777117      0.001523856069
      3366               -0.68       -0.7589542484      0.001523583975
      3367               -0.68       -0.7589307989      0.001523311914
      3368               -0.76       -0.7589311164      0.001522859657
      3369               -0.76       -0.7589314337      0.001522407669
      3370               -0.76       -0.7589317507      0.001521955949
      3371               -0.76       -0.7589320676      0.001521504497
      3372               -0.76       -0.7589323843      0.001521053313
      3373               -0.68       -0.7589089831      0.001520782365
      3374                -0.6        -0.758861885       0.00152106076
      3375               -0.76       -0.7588622222      0.001520610113
      3376               -0.76       -0.7588625592      0.001520159733
      3377               -0.76       -0.7588628961      0.001519709619
      3378               -0.76       -0.7588632327      0.001519259772
      3379               -0.68       -0.7588398935      0.001518989415
      3380                -0.6       -0.7587928994       0.00151926678
      3381               -0.68       -0.7587695948      0.001518996154
      3382                -0.6       -0.7587226493      0.001519272278
      3383               -0.84       -0.7587466745      0.001519013139
      3384               -0.76       -0.7587470449      0.001518564304
      3385               -0.84       -0.7587710487      0.001518305389
      3386               -0.84       -0.7587950384      0.001518046492
      3387               -0.76       -0.7587953942      0.001517598336
      3388               -0.76       -0.7587957497      0.001517150444
      3389               -0.76        -0.758796105      0.001516702817
      3390               -0.92       -0.7588436578      0.001517000683
      3391               -0.84       -0.7588675907      0.001516742098
      3392               -0.84       -0.7588915094      0.001516483531
      3393               -0.84       -0.7589154141      0.001516224982
      3394               -0.84       -0.7589393047       0.00151596645
      3395               -0.84       -0.7589631811      0.001515707937
      3396               -0.84       -0.7589870436      0.001515449442
      3397               -0.76       -0.7589873418      0.001515003357
      3398               -0.76       -0.7589876398      0.001514557535
      3399               -0.68       -0.7589644013      0.001514290214
      3400               -0.84       -0.7589882353       0.00151403239
      3401               -0.84       -0.7590120553      0.001513774583
